"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id","company_id","company_type"
"Công ty TNHH Nguyễn Mi Việt Thành","số 236, xóm 10","thôn 8, xã Sơn Hà, huyện Phú Xuyên","Hà Nội","VN-HN","100000","84","0247328506","0995281446","hotro@nguyenmivietthanh.vn","nguyenmivietthanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0190653453","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Trâm Tuệ Chiêu","số 682, đường Nguyễn Thiên Kiều","phường 13, quận Tân Bình","Hồ Chí Minh","VN-SG","700000","84","0254777969744","0912039628","hotro@votramtuechieu.vn","votramtuechieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0337752444","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Dương","số 620, đường Huy San","phường Liễu Giai, quận Ba Đình","Hà Nội","VN-HN","100000","84","02454335934","0924013232","hotro@leduong.vn","leduong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0115544890","UIT.IS336.L12.4","company"
"Công ty TNHH Đặng Doanh Khương Nguyệt","số 112, đường Hoài Khánh","phường Long Hòa, quận Bình Thủy","Cần Thơ","VN-CT","900000","84","02927185093","0999633658","hotro@dangdoanhkhuongnguyet.vn","dangdoanhkhuongnguyet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1890041966","UIT.IS336.L12.4","company"
"Công ty TNHH Khâu Ly","số 41, xóm 2","thôn 2, xã Phú Xuân, huyện Nhà Bè","Hồ Chí Minh","VN-SG","700000","84","023924617454","0891133126","hotro@khauly.vn","khauly.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0387550486","UIT.IS336.L12.4","company"
"Công ty TNHH Chu Vinh Khắc","số 123, xóm Tráng Kiên","thôn 9, xã Hòa Phong, huyện Hòa Vang","Đà Nẵng","VN-DN","550000","84","02363882218","0924787756","hotro@chuvinhkhac.vn","chuvinhkhac.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0475029199","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Bảo","số 458, hẻm 52","đường Nguyễn Kha Hạ, phường 8, quận Gò Vấp","Hồ Chí Minh","VN-SG","700000","84","020554406802","0983669561","hotro@huynhbao.vn","huynhbao.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0376898913","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Giáp Cao Hiệp","số 728, xóm 4","thôn Ðạt Thường, xã Tân An Hội, huyện Củ Chi","Hồ Chí Minh","VN-SG","700000","84","02047144477","0945014638","hotro@nguyengiapcaohiep.vn","nguyengiapcaohiep.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0383233843","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Trình An","số 677, hẻm Bích Hiếu","đường Huấn Bạch, phường Bạch Mai, quận Hai Bà Trưng","Hà Nội","VN-HN","100000","84","02454446341","0890554055","hotro@nguyentrinhan.vn","nguyentrinhan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0197401564","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Anh Thy","số 552, đường Khuyên Khôi","phường Văn Chương, quận Đống Đa","Hà Nội","VN-HN","100000","84","02444592193","0978383818","hotro@trananhthy.vn","trananhthy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0141026433","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hồng Trường Đăng","số 627, hẻm Doanh Ðông","đường Diễm Phi, phường Nại Hiên Đông, quận Sơn Trà","Đà Nẵng","VN-DN","550000","84","0236777977263","0951453652","hotro@nguyenhongtruongdang.vn","nguyenhongtruongdang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0484963388","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Ðinh","số 15, đường Hoàng Ðức Ân","phường Hòa Thuận Tây, quận Hải Châu","Đà Nẵng","VN-DN","550000","84","02367174170","0943841973","hotro@hoangðinh.vn","hoangðinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0455272302","UIT.IS336.L12.4","company"
"Công ty TNHH Tôn Uyển Thăng","số 409, xóm 10","thôn 4, xã Kiến Quốc, huyện Kiến Thụy","Hải Phòng","VN-HP","180000","84","02253573590","0916169366","hotro@tonuyenthang.vn","tonuyenthang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0221333005","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Vĩnh","số 985, xóm 3","thôn 6, xã Long Thới, huyện Nhà Bè","Hồ Chí Minh","VN-SG","700000","84","02067384160","0997834781","hotro@nguyenvinh.vn","nguyenvinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0378405974","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Triết Phú Ðoan","số 825, đường Vũ Nhiên Nghĩa","thị trấn Phú Minh, huyện Phú Xuyên","Hà Nội","VN-HN","100000","84","02463305124","0996771843","hotro@votrietphuðoan.vn","votrietphuðoan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0163786174","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thụy","số 133, xóm Ðan Ly","thôn 3, xã Bắc Sơn, huyện Sóc Sơn","Hà Nội","VN-HN","100000","84","0247348170","0963432584","hotro@nguyenthuy.vn","nguyenthuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0133657830","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Duyên Thục Hà","số 468, xóm Dũng Lệ","thôn 7, xã Phước Kiển, huyện Nhà Bè","Hồ Chí Minh","VN-SG","700000","84","02747151292","0879129041","hotro@nguyenduyenthucha.vn","nguyenduyenthucha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0317426273","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Ban","số 487, xóm 10","thôn 7, xã Minh Cường, huyện Thường Tín","Hà Nội","VN-HN","100000","84","024777923527","0963373909","hotro@phamban.vn","phamban.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0181017024","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Nghiêm Phú","số 77, xóm 2","thôn 6, xã Tàm Xá, huyện Đông Anh","Hà Nội","VN-HN","100000","84","02454175884","0901910514","hotro@nguyennghiemphu.vn","nguyennghiemphu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0184518505","UIT.IS336.L12.4","company"
"Công ty TNHH Ngụy Quân Vạn","số 53, xóm 7","thôn 4, xã Đại Áng, huyện Thanh Trì","Hà Nội","VN-HN","100000","84","0243626393","0979790488","hotro@nguyquanvan.vn","nguyquanvan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0183770167","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Linh","số 146, đường Ngô Thiện Văn","phường Bình Thuận, quận Quận 7","Hồ Chí Minh","VN-SG","700000","84","02913805918","0992857883","hotro@phamlinh.vn","phamlinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0387621564","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Cúc Khúc","số 875, hẻm 79","đường Thiện Đức, phường Tân Mai, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","0247309780","0941529660","hotro@trancuckhuc.vn","trancuckhuc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0121877563","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Hiệp Nhật","số 244, xóm 8","thôn 10, xã Bát Trang, huyện An Lão","Hải Phòng","VN-HP","180000","84","02253804196","0928174895","hotro@vuhiepnhat.vn","vuhiepnhat.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0229364823","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Nga Dao Quyết","số 327, xóm 6","thôn 9, xã Đồng Quang, huyện Quốc Oai","Hà Nội","VN-HN","100000","84","0247102026","0937745882","hotro@nguyenngadaoquyet.vn","nguyenngadaoquyet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0183379143","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Hoàng Mỹ","số 93, xóm Lam Ngân","thôn Cúc Đình, xã Xuân Thới Sơn, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","02047139264","0993601055","hotro@phamhoangmy.vn","phamhoangmy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0337439210","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Thiện","số 289, hẻm 46","đường Nguyễn Nhất Ban, phường 13, quận Tân Bình","Hồ Chí Minh","VN-SG","700000","84","025844515088","0933777203","hotro@tranthien.vn","tranthien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0399066877","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Tiến Vy Ðinh","số 152, đường Siêu Huy","phường Biên Giang, quận Hà Đông","Hà Nội","VN-HN","100000","84","02444575294","0880805071","hotro@nguyentienvyðinh.vn","nguyentienvyðinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0113761338","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hoán Quỳnh","số 548, đường Lợi Thúy","phường Quỳnh Lôi, quận Hai Bà Trưng","Hà Nội","VN-HN","100000","84","0247127348","0915934952","hotro@nguyenhoanquynh.vn","nguyenhoanquynh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0179544517","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Loan","số 744, xóm 9","thôn 7, xã Đông Hiệp, huyện Cờ Đỏ","Cần Thơ","VN-CT","900000","84","02923635400","0932405359","hotro@nguyenloan.vn","nguyenloan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1891437413","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Lam","số 515, xóm 5","thôn 7, xã Thượng Mỗ, huyện Đan Phượng","Hà Nội","VN-HN","100000","84","0243731524","0951529316","hotro@nguyenlam.vn","nguyenlam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0148159740","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Lưu","số 340, đường Lê Nghiêm Thịnh","phường Linh Tây, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","020522180997","0896981772","hotro@hoangluu.vn","hoangluu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0373023369","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Thiếu","số 789, xóm Nương Linh","thôn 4, xã Duyên Hà, huyện Thanh Trì","Hà Nội","VN-HN","100000","84","0247376324","0998148263","hotro@hoangthieu.vn","hoangthieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0120437969","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Nhi Nhã Ban","số 782, xóm Hoàng Yến","thôn Bắc Quế, xã Mỹ Thành, huyện Mỹ Đức","Hà Nội","VN-HN","100000","84","024777959602","0970757985","hotro@phamnhinhaban.vn","phamnhinhaban.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0145392484","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Bảo Ban","số 84, đường Cảnh Thái","phường Khương Đình, quận Thanh Xuân","Hà Nội","VN-HN","100000","84","0247190464","0996199951","hotro@phambaoban.vn","phambaoban.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0171770119","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thuận Thiệu","số 234, hẻm 66","đường Hiền Ðài, phường Phù Liễn, quận Kiến An","Hải Phòng","VN-HP","180000","84","0225777931743","0933101730","hotro@nguyenthuanthieu.vn","nguyenthuanthieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0294767472","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Tuấn Hành Ban","số 590, xóm 3","thôn 1, xã Phượng Dực, huyện Phú Xuyên","Hà Nội","VN-HN","100000","84","0247135965","0971780713","hotro@vutuanhanhban.vn","vutuanhanhban.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0173338109","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Cảnh","số 694, đường Phạm Lương Gia","phường Thạc Gián, quận Thanh Khê","Đà Nẵng","VN-DN","550000","84","02363906374","0903174127","hotro@trancanh.vn","trancanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0478658999","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Hồng","số 207, đường Siêu Huyền","thị trấn Xuân Mai , huyện Chương Mỹ","Hà Nội","VN-HN","100000","84","024777911239","0900675349","hotro@lehong.vn","lehong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0157179408","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Huỳnh Duy Ðông","số 505, đường Dũng Thúy","phường Bình Hưng Hòa, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","023924671944","0861194882","hotro@vuhuynhduyðong.vn","vuhuynhduyðong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0334889553","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thiện","số 506, đường Huỳnh Khương Thi","phường Hòa Thạnh, quận Tân Phú","Hồ Chí Minh","VN-SG","700000","84","02947305578","0992348861","hotro@nguyenthien.vn","nguyenthien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0398456182","UIT.IS336.L12.4","company"
