"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id"
"Công ty TNHH Hoàng Quân Mi Tân","số 589, xóm Nhiên Chi, thôn 6, xã Cẩm Lĩnh, huyện Ba Vì, thành phố Hà Nội","số 589, xóm Nhiên Chi, thôn 6, xã Cẩm Lĩnh, huyện Ba Vì","thành phố Hà Nội","VN-HN","100000","VN","0243909694","0945729352","hotro@hoangquanmitan.vn","hoangquanmitan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0144403529"
"Công ty TNHH Nguyễn Phú Hưng Bình","số 698, đường Lê Quân Giáng, phường Phú Lương, quận Hà Đông, thành phố Hà Nội","số 698, đường Lê Quân Giáng, phường Phú Lương, quận Hà Đông","thành phố Hà Nội","VN-HN","100000","VN","0243524803","0961752958","hotro@nguyenphuhungbinh.vn","nguyenphuhungbinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0148482390"
"Công ty TNHH Giả Bình Cương Ðoan","số 298, xóm 3, thôn 3, xã An Thượng, huyện Hoài Đức, thành phố Hà Nội","số 298, xóm 3, thôn 3, xã An Thượng, huyện Hoài Đức","thành phố Hà Nội","VN-HN","100000","VN","0247103025","0889190216","hotro@giabinhcuongðoan.vn","giabinhcuongðoan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0156192235"
"Công ty TNHH Võ Lợi Từ","số 878, xóm Ðông Quyết, thôn Cảnh Tuệ, xã Gia Luận, huyện Cát Hải, thành phố Hải Phòng","số 878, xóm Ðông Quyết, thôn Cảnh Tuệ, xã Gia Luận, huyện Cát Hải","thành phố Hải Phòng","VN-HP","180000","VN","0225777949322","0946124951","hotro@voloitu.vn","voloitu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0274611139"
"Công ty TNHH Nguyễn Vĩ Đức Thư","số 883, đường Kỳ Dũng, phường Linh Xuân, quận Thủ Đức, thành phố Hồ Chí Minh","số 883, đường Kỳ Dũng, phường Linh Xuân, quận Thủ Đức","thành phố Hồ Chí Minh","VN-SG","700000","VN","022754444494","0953644539","hotro@nguyenviducthu.vn","nguyenviducthu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0365239621"
"Công ty TNHH Trần Thường","số 635, xóm 10, thôn 3, xã Lệ Chi, huyện Gia Lâm, thành phố Hà Nội","số 635, xóm 10, thôn 3, xã Lệ Chi, huyện Gia Lâm","thành phố Hà Nội","VN-HN","100000","VN","0247327794","0896791754","hotro@tranthuong.vn","tranthuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0111364297"
"Công ty TNHH Lê Canh Giang Tường","số 709, đường Sáng Danh, phường Hiệp Bình Chánh, quận Thủ Đức, thành phố Hồ Chí Minh","số 709, đường Sáng Danh, phường Hiệp Bình Chánh, quận Thủ Đức","thành phố Hồ Chí Minh","VN-SG","700000","VN","0274777956259","0885350457","hotro@lecanhgiangtuong.vn","lecanhgiangtuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0393366970"
"Công ty TNHH Trần Hà Lam Chế","số 926, xóm 10, thôn Tuyền Hiền, xã Sơn Hà, huyện Phú Xuyên, thành phố Hà Nội","số 926, xóm 10, thôn Tuyền Hiền, xã Sơn Hà, huyện Phú Xuyên","thành phố Hà Nội","VN-HN","100000","VN","0247174880","0993635583","hotro@tranhalamche.vn","tranhalamche.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0183539420"
"Công ty TNHH Nguyễn Trâm Ðức Phong","số 870, hẻm 15, đường Nguyễn Ân Hạnh, phường Hoàng Văn Thụ, quận Hoàng Mai, thành phố Hà Nội","số 870, hẻm 15, đường Nguyễn Ân Hạnh, phường Hoàng Văn Thụ, quận Hoàng Mai","thành phố Hà Nội","VN-HN","100000","VN","02422152010","0907178988","hotro@nguyentramðucphong.vn","nguyentramðucphong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0163858294"
"Công ty TNHH Đỗ Thanh Danh Như","số 62, đường Lê Sương Toàn, phường Điện Biên, quận Ba Đình, thành phố Hà Nội","số 62, đường Lê Sương Toàn, phường Điện Biên, quận Ba Đình","thành phố Hà Nội","VN-HN","100000","VN","024777936232","0896321604","hotro@dothanhdanhnhu.vn","dothanhdanhnhu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0137497656"
"Công ty TNHH Phạm Hạ Loan Hạnh","số 128, hẻm Yến Liên, đường Quyết Tôn, phường Dịch Vọng Hậu, quận Cầu Giấy, thành phố Hà Nội","số 128, hẻm Yến Liên, đường Quyết Tôn, phường Dịch Vọng Hậu, quận Cầu Giấy","thành phố Hà Nội","VN-HN","100000","VN","0243819809","0969714523","hotro@phamhaloanhanh.vn","phamhaloanhanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0159873355"
"Công ty TNHH Nguyễn Việt","số 816, đường Long Thiên, phường Viên Sơn, thị xã Sơn Tây, thành phố Hà Nội","số 816, đường Long Thiên, phường Viên Sơn, thị xã Sơn Tây","thành phố Hà Nội","VN-HN","100000","VN","02444592443","0892094429","hotro@nguyenviet.vn","nguyenviet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0173671483"
"Công ty TNHH Nguyễn Ðào Thế","số 408, hẻm 88, đường Hoàng Siêu Bình, phường Vạn Hương, quận Đồ Sơn, thành phố Hải Phòng","số 408, hẻm 88, đường Hoàng Siêu Bình, phường Vạn Hương, quận Đồ Sơn","thành phố Hải Phòng","VN-HP","180000","VN","022545044262","0885577529","hotro@nguyenðaothe.vn","nguyenðaothe.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0223619543"
"Công ty TNHH Huỳnh Ngạn Nhật Yên","số 781, hẻm 19, đường Nguyễn Cao Nam, phường Đại Kim, quận Hoàng Mai, thành phố Hà Nội","số 781, hẻm 19, đường Nguyễn Cao Nam, phường Đại Kim, quận Hoàng Mai","thành phố Hà Nội","VN-HN","100000","VN","02424986349","0881049811","hotro@huynhngannhatyen.vn","huynhngannhatyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0157634023"
"Công ty TNHH Phan Sỹ Ngôn Quang","số 51, đường Hoàn Hào, phường Bình Hưng Hòa B, quận Bình Tân, thành phố Hồ Chí Minh","số 51, đường Hoàn Hào, phường Bình Hưng Hòa B, quận Bình Tân","thành phố Hồ Chí Minh","VN-SG","700000","VN","0232777903695","0993697881","hotro@phansyngonquang.vn","phansyngonquang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0399912775"
"Công ty TNHH Đăng Giang Trang","số 481, xóm 9, thôn 10, xã Phước Lộc, huyện Nhà Bè, thành phố Hồ Chí Minh","số 481, xóm 9, thôn 10, xã Phước Lộc, huyện Nhà Bè","thành phố Hồ Chí Minh","VN-SG","700000","VN","02347106853","0967183682","hotro@danggiangtrang.vn","danggiangtrang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0373633688"
"Công ty TNHH Phạm Ðạt","số 616, đường Nguyễn Xuyến Toàn, phường Cầu Đất, quận Ngô Quyền, thành phố Hải Phòng","số 616, đường Nguyễn Xuyến Toàn, phường Cầu Đất, quận Ngô Quyền","thành phố Hải Phòng","VN-HP","180000","VN","0225777991386","0934967394","hotro@phamðat.vn","phamðat.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0228094674"
"Công ty TNHH Nguyễn My Thu","số 208, hẻm 93, đường Phạm Hùng Cẩm, phường 12, quận Tân Bình, thành phố Hồ Chí Minh","số 208, hẻm 93, đường Phạm Hùng Cẩm, phường 12, quận Tân Bình","thành phố Hồ Chí Minh","VN-SG","700000","VN","029345063669","0916577959","hotro@nguyenmythu.vn","nguyenmythu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0357536939"
"Công ty TNHH Phạm Cẩn Duyên","số 474, hẻm 82, đường Nguyễn Thùy Cường, phường Tam Phú, quận Thủ Đức, thành phố Hồ Chí Minh","số 474, hẻm 82, đường Nguyễn Thùy Cường, phường Tam Phú, quận Thủ Đức","thành phố Hồ Chí Minh","VN-SG","700000","VN","02573888227","0937291609","hotro@phamcanduyen.vn","phamcanduyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0392899145"
"Công ty TNHH Ong Xuân Viên Đức","số 188, xóm Tuấn Long, thôn 7, xã Tân Kiên, huyện Bình Chánh, thành phố Hồ Chí Minh","số 188, xóm Tuấn Long, thôn 7, xã Tân Kiên, huyện Bình Chánh","thành phố Hồ Chí Minh","VN-SG","700000","VN","02077121677","0999153229","hotro@ongxuanvienduc.vn","ongxuanvienduc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0341389136"
"Công ty TNHH Nguyễn Kiên Linh","số 23, đường Tuyết Nam, phường 1, quận Tân Bình, thành phố Hồ Chí Minh","số 23, đường Tuyết Nam, phường 1, quận Tân Bình","thành phố Hồ Chí Minh","VN-SG","700000","VN","02083620392","0917435907","hotro@nguyenkienlinh.vn","nguyenkienlinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0355919510"
"Công ty TNHH Nguyễn Kiên","số 300, đường Phan Thuyết Quyết, phường Tân Tạo, quận Bình Tân, thành phố Hồ Chí Minh","số 300, đường Phan Thuyết Quyết, phường Tân Tạo, quận Bình Tân","thành phố Hồ Chí Minh","VN-SG","700000","VN","029754477531","0979457908","hotro@nguyenkien.vn","nguyenkien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0364416628"
"Công ty TNHH Nguyễn Thụy Kiên Ban","số 690, hẻm 3, đường Nguyễn Công Phượng, phường 15, quận Gò Vấp, thành phố Hồ Chí Minh","số 690, hẻm 3, đường Nguyễn Công Phượng, phường 15, quận Gò Vấp","thành phố Hồ Chí Minh","VN-SG","700000","VN","027124794616","0885926659","hotro@nguyenthuykienban.vn","nguyenthuykienban.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0344857620"
"Công ty TNHH Phan Hạnh","số 848, đường Nguyễn Hiệp Khắc, phường Mai Dịch, quận Cầu Giấy, thành phố Hà Nội","số 848, đường Nguyễn Hiệp Khắc, phường Mai Dịch, quận Cầu Giấy","thành phố Hà Nội","VN-HN","100000","VN","02445006185","0994302503","hotro@phanhanh.vn","phanhanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0169461181"
"Công ty TNHH Nguyễn Cúc Bửu Thái","số 218, xóm 9, thôn Mỹ Thùy, xã Cao Dương, huyện Thanh Oai, thành phố Hà Nội","số 218, xóm 9, thôn Mỹ Thùy, xã Cao Dương, huyện Thanh Oai","thành phố Hà Nội","VN-HN","100000","VN","02462828784","0893100231","hotro@nguyencucbuuthai.vn","nguyencucbuuthai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0114192802"
"Công ty TNHH Nguyễn Tiến Chiêu","số 50, đường Phạm Lam Loan, phường Trần Phú, quận Hoàng Mai, thành phố Hà Nội","số 50, đường Phạm Lam Loan, phường Trần Phú, quận Hoàng Mai","thành phố Hà Nội","VN-HN","100000","VN","02424617403","0907737880","hotro@nguyentienchieu.vn","nguyentienchieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0171767671"
"Công ty TNHH Nguyễn Thạch","số 388, xóm Hãn Hạ, thôn 3, xã Thới Hưng, huyện Cờ Đỏ, thành phố Cần Thơ","số 388, xóm Hãn Hạ, thôn 3, xã Thới Hưng, huyện Cờ Đỏ","thành phố Cần Thơ","VN-CT","900000","VN","029224686913","0982555925","hotro@nguyenthach.vn","nguyenthach.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1873399745"
"Công ty TNHH Lê Trúc","số 648, hẻm 7, đường Phan Khuê Lương, phường Tân Kiểng, quận Quận 7, thành phố Hồ Chí Minh","số 648, hẻm 7, đường Phan Khuê Lương, phường Tân Kiểng, quận Quận 7","thành phố Hồ Chí Minh","VN-SG","700000","VN","02343592417","0990085178","hotro@letruc.vn","letruc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0373891931"
"Công ty TNHH Nguyễn Ly Khang Kiết","số 2, hẻm 54, đường Phạm Sang Yên, phường Mộ Lao, quận Hà Đông, thành phố Hà Nội","số 2, hẻm 54, đường Phạm Sang Yên, phường Mộ Lao, quận Hà Đông","thành phố Hà Nội","VN-HN","100000","VN","02422419170","0929564084","hotro@nguyenlykhangkiet.vn","nguyenlykhangkiet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0193703934"
"Công ty TNHH Nguyễn Bích","số 624, đường Lâm Yên, phường 10, quận Quận 4, thành phố Hồ Chí Minh","số 624, đường Lâm Yên, phường 10, quận Quận 4","thành phố Hồ Chí Minh","VN-SG","700000","VN","02257126134","0993846999","hotro@nguyenbich.vn","nguyenbich.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0322161670"
"Công ty TNHH Lê Lạc","số 975, đường Trần Miên Hảo, phường Tương Mai, quận Hoàng Mai, thành phố Hà Nội","số 975, đường Trần Miên Hảo, phường Tương Mai, quận Hoàng Mai","thành phố Hà Nội","VN-HN","100000","VN","024777978048","0951957759","hotro@lelac.vn","lelac.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0155621584"
"Công ty TNHH Nguyễn Thiếu","số 184, hẻm 23, đường Thương Ái, phường Xuân Khánh, quận Ninh Kiều, thành phố Cần Thơ","số 184, hẻm 23, đường Thương Ái, phường Xuân Khánh, quận Ninh Kiều","thành phố Cần Thơ","VN-CT","900000","VN","02923901692","0880942913","hotro@nguyenthieu.vn","nguyenthieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1859002101"
"Công ty TNHH Màu Khoa Phượng","số 990, xóm 10, thôn Ðại Hoa, xã Nhị Khê, huyện Thường Tín, thành phố Hà Nội","số 990, xóm 10, thôn Ðại Hoa, xã Nhị Khê, huyện Thường Tín","thành phố Hà Nội","VN-HN","100000","VN","024777963204","0919961409","hotro@maukhoaphuong.vn","maukhoaphuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0127583655"
"Công ty TNHH Trần Phát Châu Lệ","số 697, xóm 2, thôn 7, xã An Phú Tây, huyện Bình Chánh, thành phố Hồ Chí Minh","số 697, xóm 2, thôn 7, xã An Phú Tây, huyện Bình Chánh","thành phố Hồ Chí Minh","VN-SG","700000","VN","02763841037","0883057783","hotro@tranphatchaule.vn","tranphatchaule.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0369684722"
