"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id","company_id","company_type"
"Công ty TNHH Nguyễn Hạ","số 442, đường Ngọc Uyển","phường Đa Phúc, quận Dương Kinh","Hải Phòng","VN-HP","180000","84","022522427583","0949967216","hotro@nguyenha.vn","nguyenha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0220540022","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Hào Phượng Ðức","số 614, đường Nguyễn Diệp Thống","phường 1, quận Quận 8","Hồ Chí Minh","VN-SG","700000","84","02543939439","0961068208","hotro@lehaophuongðuc.vn","lehaophuongðuc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0376742290","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Nhi Chấn","số 280, xóm 8","thôn Châu Khắc, xã Đồng Thái, huyện An Dương","Hải Phòng","VN-HP","180000","84","022544571462","0929602477","hotro@lenhichan.vn","lenhichan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0254765085","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Gia Tân","số 883, đường Hảo Cao","phường Phước Bình, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","022844592420","0886432094","hotro@nguyengiatan.vn","nguyengiatan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0399680882","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Cát","số 177, xóm 7","thôn 6, xã Tân Thông Hội, huyện Củ Chi","Hồ Chí Minh","VN-SG","700000","84","021054345432","0945611723","hotro@nguyencat.vn","nguyencat.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0310624923","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Nhàn Gia Ly","số 848, hẻm Kim Băng","đường Huyền Liên, phường 1, quận Quận 3","Hồ Chí Minh","VN-SG","700000","84","020566824728","0998739573","hotro@huynhnhangialy.vn","huynhnhangialy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0386062090","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Sỹ Ngân Hạ","số 417, đường Nguyễn Cảnh Ái","phường 13, quận Tân Bình","Hồ Chí Minh","VN-SG","700000","84","02422411533","0893940602","hotro@nguyensynganha.vn","nguyensynganha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0351667966","UIT.IS336.L12.4","company"
"Công ty TNHH Phó Yên Dạ","số 357, đường Toản Khải","phường Linh Chiểu, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","0247195900","0908419333","hotro@phoyenda.vn","phoyenda.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0357682465","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Trác Vân Mộng","số 158, xóm 2","thôn 2, xã Tân Thới Nhì, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","02947108711","0966489920","hotro@nguyentracvanmong.vn","nguyentracvanmong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0338813279","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Tuệ","số 76, xóm 9","thôn 9, xã Phú Xuân, huyện Nhà Bè","Hồ Chí Minh","VN-SG","700000","84","02723714322","0971773616","hotro@votue.vn","votue.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0334333721","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Phúc Hãn Trung","số 71, đường Ninh Ðức","phường 8, quận Tân Bình","Hồ Chí Minh","VN-SG","700000","84","022766496176","0949145195","hotro@lephuchantrung.vn","lephuchantrung.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0389040841","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Ân","số 741, hẻm Ðịnh Bách","đường Lân Linh, phường Khuê Mỹ, quận Ngũ Hành Sơn","Đà Nẵng","VN-DN","550000","84","023644549731","0882700437","hotro@phaman.vn","phaman.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0490423884","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Việt Như Nguyên","số 670, đường Nguyễn Ðài Phước","phường 10, quận Gò Vấp","Hồ Chí Minh","VN-SG","700000","84","027066812449","0865566938","hotro@nguyenvietnhunguyen.vn","nguyenvietnhunguyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0376833838","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hải","số 586, đường Phạm Cao Trường","phường Mân Thái, quận Sơn Trà","Đà Nẵng","VN-DN","550000","84","0236777989167","0943080508","hotro@nguyenhai.vn","nguyenhai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0469217784","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Hạnh Nhung Lam","số 409, đường Phạm Trọng Thiếu","phường Dịch Vọng, quận Cầu Giấy","Hà Nội","VN-HN","100000","84","02466661373","0892705151","hotro@lehanhnhunglam.vn","lehanhnhunglam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0141469957","UIT.IS336.L12.4","company"
"Công ty TNHH Cổ Đức Chí","số 259, hẻm 25","đường Nguyễn Chi Hạ, phường Hòa Khánh Bắc, quận Liên Chiểu","Đà Nẵng","VN-DN","550000","84","023622312629","0977548670","hotro@coducchi.vn","coducchi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0490368477","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Sơn","số 558, xóm 8","thôn 8, xã Văn Đức, huyện Gia Lâm","Hà Nội","VN-HN","100000","84","0243695510","0996040398","hotro@voson.vn","voson.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0195168374","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Lam","số 442, đường Phan Thơ Tiểu","phường Hàng Bột, quận Đống Đa","Hà Nội","VN-HN","100000","84","02422033753","0984524382","hotro@vulam.vn","vulam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0135473424","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Dân Phát Giang","số 476, xóm 3","thôn 10, xã Hoàng Kim, huyện Mê Linh","Hà Nội","VN-HN","100000","84","02422167025","0921199717","hotro@nguyendanphatgiang.vn","nguyendanphatgiang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0140186923","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Cầm Ðại Bảo","số 544, xóm Thư Tiến","thôn 2, xã Vĩnh Lộc A, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","02373546018","0949194710","hotro@nguyencamðaibao.vn","nguyencamðaibao.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0367713574","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Bội","số 862, hẻm Vũ Bình","đường Phan Như Tất, phường 3, quận Quận 6","Hồ Chí Minh","VN-SG","700000","84","02707381018","0871036514","hotro@phamboi.vn","phamboi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0331055842","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Duệ Trân Tịnh","số 842, đường Lê Anh Hoàn","phường 14, quận Quận 10","Hồ Chí Minh","VN-SG","700000","84","022262520545","0992788493","hotro@nguyenduetrantinh.vn","nguyenduetrantinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0313673873","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Ðăng Nhật","số 495, hẻm Trung Vạn","đường Hoàng An Phước, phường Đông Hải 1, quận Hải An","Hải Phòng","VN-HP","180000","84","022544561546","0998409899","hotro@nguyenðangnhat.vn","nguyenðangnhat.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0286286321","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Diễm Thế Văn","số 164, đường Đặng Lam Cao","phường Tân Tạo A, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","0262777948761","0949496001","hotro@nguyendiemthevan.vn","nguyendiemthevan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0316983694","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Tâm Hoài Hoàn","số 55, xóm 2","thôn 2, xã Quang Phục, huyện Tiên Lãng","Hải Phòng","VN-HP","180000","84","022544510378","0893094366","hotro@phamtamhoaihoan.vn","phamtamhoaihoan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0220750030","UIT.IS336.L12.4","company"
"Công ty TNHH Lý Ðiền Hoan Bích","số 413, đường Nguyễn Hoán Phương","phường Tân Phú, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","02527176864","0997393227","hotro@lyðienhoanbich.vn","lyðienhoanbich.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0323763884","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Uyên","số 430, xóm 3","thôn 2, xã Trung Chánh, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","022862542951","0891083808","hotro@nguyenuyen.vn","nguyenuyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0316517573","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Công Ngân Huệ","số 660, xóm 7","thôn 5, xã Đồng Minh, huyện Vĩnh Bảo","Hải Phòng","VN-HP","180000","84","02257367029","0936931620","hotro@trancongnganhue.vn","trancongnganhue.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0284546626","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Nghị Bạch","số 586, xóm 10","thôn 8, xã An Phú Tây, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","02907125621","0991593173","hotro@nguyennghibach.vn","nguyennghibach.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0389180776","UIT.IS336.L12.4","company"
"Công ty TNHH Bành Ðạt Lương","số 233, đường Nguyễn Khang Khởi","phường 14, quận Gò Vấp","Hồ Chí Minh","VN-SG","700000","84","02067354871","0915485513","hotro@banhðatluong.vn","banhðatluong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0387876611","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Lý Ðạo Cao","số 167, đường Ao Hợp Nghi","phường Phú Diễn, quận Bắc Từ Liêm","Hà Nội","VN-HN","100000","84","02445094466","0949054497","hotro@nguyenlyðaocao.vn","nguyenlyðaocao.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0183295085","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Vinh Hoàng","số 96, đường Lê Thuận Tuấn","phường 16, quận Quận 8","Hồ Chí Minh","VN-SG","700000","84","026324939168","0999659857","hotro@nguyenvinhhoang.vn","nguyenvinhhoang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0374784255","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Thiên Cao Thiện","số 195, đường Phước Thụy","phường Cầu Diễn, quận Nam Từ Liêm","Hà Nội","VN-HN","100000","84","02445063374","0947817890","hotro@phamthiencaothien.vn","phamthiencaothien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0134973120","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Duyệt Huyền Ánh","số 150, xóm Nam Yên","thôn 8, xã Hòa Phú, huyện Củ Chi","Hồ Chí Minh","VN-SG","700000","84","029022025102","0911635139","hotro@nguyenduyethuyenanh.vn","nguyenduyethuyenanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0368269558","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Tiến Phương Thúy","số 437, đường Lê Hiếu Thụy","phường Tân Thành, quận Tân Phú","Hồ Chí Minh","VN-SG","700000","84","0252777901029","0993476794","hotro@phamtienphuongthuy.vn","phamtienphuongthuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0340240692","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Luật Quốc Ái","số 869, xóm 10","thôn 5, xã Trung Chánh, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","020554379798","0876580227","hotro@phamluatquocai.vn","phamluatquocai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0358957894","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Khanh Quý Thế","số 940, hẻm 10","đường Vũ Ly Nhã, phường Nguyễn Thái Bình, quận Quận 1","Hồ Chí Minh","VN-SG","700000","84","022154325308","0883332823","hotro@phankhanhquythe.vn","phankhanhquythe.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0388405566","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Tâm Giáng","số 479, hẻm Hải Nguyên","đường Phạm Huấn Nguyên, phường Quán Thánh, quận Ba Đình","Hà Nội","VN-HN","100000","84","0243663751","0993329471","hotro@letamgiang.vn","letamgiang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0149636573","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Ân","số 967, hẻm 79","đường Nguyễn Huệ Phụng, phường Phúc La, quận Hà Đông","Hà Nội","VN-HN","100000","84","02462546494","0939684731","hotro@lean.vn","lean.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0169541124","UIT.IS336.L12.4","company"
"Công ty TNHH Hồ Ðan Tiểu","số 630, đường Vịnh Ðoan","phường Giang Biên, quận Long Biên","Hà Nội","VN-HN","100000","84","0247308410","0995888292","hotro@hoðantieu.vn","hoðantieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0132711244","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Khôi Ðình","số 217, hẻm Liễu Ðông","đường Nguyễn Triệu Mạnh, phường Yên Nghĩa, quận Hà Đông","Hà Nội","VN-HN","100000","84","0247335903","0941388646","hotro@trankhoiðinh.vn","trankhoiðinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0137851227","UIT.IS336.L12.4","company"
